年份_Year,大區_District,選區編號_Constituency_code,選區名_Constituency_name_chi,該選區當選人_Candidate_name_chi,政治聯繫_Political_affiliation,所屬派別_Political_camp,獲票數_Count_of_votes,得票率_Percentage_of_votes_obtained(%),票選或自動當選_Elected_or_uncontested,該選區登記選民數_Count_of_registered_voter,該選區居民數_Count_of_resident
2015,屯門,L18,蝴蝶,楊智恒,民協,泛,2505,,Elected,9774,17013
2015,屯門,L19,樂翠,何君堯,獨立,建,2013,,Elected,7787,14544
2015,屯門,L20,龍門,龍瑞卿,民建聯,建,,,Uncontested,9334,17252
2015,屯門,L21,新景,黃麗嫦,民主黨,泛,2686,,Elected,9370,14585
2015,屯門,L22,良景,程志紅,民建聯,建,2366,,Elected,9881,14416
2015,屯門,L23,田景,李洪森,工聯會,建,2295,,Elected,10936,16443
2015,屯門,L24,寶田,蘇嘉雯,新民黨,建,2516,,Elected,8438,19100
2015,屯門,L25,建生,陳文華,民建聯,建,2456,,Elected,10080,16393
2015,屯門,L26,兆康,巫成鋒,民建聯,建,2677,,Elected,8616,14963
2015,屯門,L27,景峰,何杏梅,民主黨,泛,2970,,Elected,9748,19254
2015,屯門,L28,富泰,陳文偉,工聯會,建,2823,,Elected,12242,20436
2015,屯門,L29,屯門鄉郊,陶錫源,,建,1644,,Elected,7703,21714
2015,元朗,M01,豐年,呂堅,民建聯,建,2179,,Elected,9046,19454
2015,元朗,M02,水邊,袁敏兒,,建,,,Uncontested,9149,19277
2015,元朗,M03,南屏,黃偉賢,民主黨,泛,2598,,Elected,10159,16800
2015,元朗,M04,北朗,鄺俊宇,民主黨,泛,2890,,Elected,10011,17016
2015,元朗,M05,元朗中心,蕭浪鳴,民建聯,建,1615,,Elected,7278,17543
2015,元朗,M06,元龍,王威信,新民黨,建,2651,,Elected,6060,13959
2015,元朗,M07,鳳翔,麥業成,民主陣線,泛,2173,,Elected,7360,15611
2015,元朗,M08,十八鄉東,沈豪傑,,建,,,Uncontested,6906,15217
2015,元朗,M09,十八鄉中,梁明堅,,建,,,Uncontested,6649,20104
2015,元朗,M10,十八鄉西,程振明,,建,,,Uncontested,9784,21626
2015,元朗,M11,屏山南,張木林,新界社團聯會,建,,,Uncontested,7301,16337
2015,元朗,M12,屏山中,鄧慶業,,建,,,Uncontested,6042,14201
2015,元朗,M13,屏山北,楊家安,,其他,1344,,Elected,5203,12799
2015,元朗,M14,廈村,鄧家良,,建,2610,,Elected,6857,15364
2015,元朗,M15,天盛,陳思靜,新民黨,建,3702,,Elected,12653,21328
2015,元朗,M16,瑞愛,郭強,民建聯,建,3136,,Elected,11215,18325
2015,元朗,M17,瑞華,周永勤,自由黨,建,1941,,Elected,9261,15299
2015,元朗,M18,頌華,黃煒鈴,民建聯,建,1775,,Elected,8069,15311
2015,元朗,M19,悅恩,趙秀嫻,,建,,,Uncontested,8865,19339
2015,元朗,M20,富恩,劉桂容,工聯會,建,2819,,Elected,9836,19773
2015,元朗,M21,逸澤,郭慶平,,其他,2288,,Elected,10215,19122
2015,元朗,M22,天恒,陸頌雄,工聯會,建,2749,,Elected,11425,22520
2015,元朗,M23,宏逸,姚國威,工聯會,建,,,Uncontested,10125,20242
2015,元朗,M24,晴景,鄧焯謙,工聯會,建,2423,,Elected,8381,19925
2015,元朗,M25,嘉湖北,李月民,,建,2775,,Elected,10133,23223
2015,元朗,M26,慈祐,陳美蓮,,其他,2438,,Elected,9114,14265
2015,元朗,M27,耀祐,馬淑燕,民建聯,建,1584,,Elected,8751,14029
2015,元朗,M28,天耀,梁志祥,民建聯/新界社團聯會,建,1713,,Elected,8199,14424
2015,元朗,M29,嘉湖南,湛家雄,,建,2191,,Elected,7932,17332
2015,元朗,M30,頌栢,黃卓健,新民黨,建,2078,,Elected,7518,15681
2015,元朗,M31,錦綉花園,杜嘉倫,,其他,1826,,Elected,8006,16460
2015,元朗,M32,新田,文光明,,其他,2286,,Elected,8763,20990
2015,元朗,M33,錦田,鄧卓然,,建,,,Uncontested,5410,13462
2015,元朗,M34,八鄉北,鄧鎔耀,,建,1806,,Elected,6105,13208
2015,元朗,M35,八鄉南,黎偉雄,,建,2872,,Elected,9176,19645
2015,北區,N01,聯和墟,曾興隆,民建聯,建,2640,,Elected,10171,19439
2015,北區,N02,粉嶺市,彭振聲,獨立人士,其他,1403,,Elected,6184,13501
2015,北區,N03,祥華,陳旭明,民主黨,泛,1814,,Elected,11434,17874
2015,北區,N04,華都,姚銘,民建聯/新社聯,建,,,Uncontested,11169,19452
2015,北區,N05,華明,陳惠達,新民主同盟,泛,2660,,Elected,11587,17151
2015,北區,N06,欣盛,劉國勳,民建聯,建,,,Uncontested,13268,20102
2015,北區,N07,盛福,温和達,工聯會,建,,,Uncontested,9833,14982
2015,北區,N08,粉嶺南,何樹光,獨立候選人,其他,1824,,Elected,6565,15365
2015,北區,N09,清河,藍偉良,民建聯,建,,,Uncontested,8589,20610
2015,北區,N10,御太,曾勁聰,工聯會,建,1922,,Elected,7231,17154
2015,北區,N11,上水鄉郊,侯福達,獨立候選人,建,2934,,Elected,9784,21578
2015,北區,N12,彩園,蘇西智,民建聯,建,2481,,Elected,11016,17909
2015,北區,N13,石湖墟,林卓廷,民主黨,泛,2390,,Elected,9354,19736
2015,北區,N14,天平西,黃宏滔,工聯會,建,2219,,Elected,10239,15062
2015,北區,N15,鳳翠,廖興洪,民建聯,建,1649,,Elected,8304,14972
2015,北區,N16,沙打,温和輝,民建聯,建,2307,,Elected,8496,14263
2015,北區,N17,天平東,劉其烽,民主黨,泛,1726,,Elected,9276,17298
2015,北區,N18,皇后山,鄧根年,民建聯,建,,,Uncontested,8400,17962
2015,大埔,P01,大埔墟,李國英,民建聯,建,1096,,Elected,6218,16037
2015,大埔,P02,大埔中,區鎮樺,民主黨,泛,1866,,Elected,7546,14109
2015,大埔,P03,頌汀,譚榮勳,民建聯,建,1881,,Elected,8802,14946
2015,大埔,P04,大元,鄭俊平,民建聯,建,2017,,Elected,8674,14379
2015,大埔,P05,富亨,任萬全,,泛,3716,,Elected,11409,16576
2015,大埔,P06,怡富,任啟邦,新民主同盟,泛,4148,,Elected,11665,16606
2015,大埔,P07,富明新,關永業,新民主同盟,泛,3147,,Elected,8990,14282
2015,大埔,P08,廣福及寶湖,黃碧嬌,民建聯,建,2248,,Elected,8639,13459
2015,大埔,P09,宏福,胡健民,民建聯,建,2120,,Elected,8435,12744
2015,大埔,P10,大埔滘,陳笑權,獨立候選人,建,,,Uncontested,7949,19556
2015,大埔,P11,運頭塘,余智榮,獨立候選人,建,2711,,Elected,11586,17024
2015,大埔,P12,新富,羅曉楓,,其他,2447,,Elected,9226,16714
2015,大埔,P13,林村谷,陳灶良,經民聯,建,2468,,Elected,10213,21098
2015,大埔,P14,寶雅,周炫瑋,新民主同盟,泛,2683,,Elected,10440,14902
2015,大埔,P15,太和,鄭俊和,,建,,,Uncontested,10805,15623
2015,大埔,P16,舊墟及太湖,劉勇威,獨立候選人,泛,2170,,Elected,7484,15455
2015,大埔,P17,康樂園,鄧銘泰,,建,1780,,Elected,7657,20783
2015,大埔,P18,船灣,劉志成,獨立候選人,建,,,Uncontested,8337,20509
2015,大埔,P19,西貢北,李華光,經民聯,建,1024,,Elected,5754,15475
2015,西貢,Q01,西貢市中心,吳仕福,民建聯,建,1723,,Elected,6200,11755
2015,西貢,Q02,白沙灣,邱戊秀,民建聯,建,1539,,Elected,6936,18728
2015,西貢,Q03,西貢離島,李家良,民建聯,建,,,Uncontested,4285,13103
2015,西貢,Q04,坑口東,劉偉章,,建,962,,Elected,4857,15821
2015,西貢,Q05,坑口西,邱玉麟,民建聯,建,1397,,Elected,6288,15591
2015,西貢,Q06,寶怡,謝正楓,民主黨,泛,2361,,Elected,8588,16781
2015,西貢,Q07,維景,陳繼偉,獨立候選人,其他,3014,,Elected,6705,15002
2015,西貢,Q08,都善,張展鵬,獨立候選人(無政黨）,其他,1216,,Elected,5668,15314
2015,西貢,Q09,健明,梁里,新民主同盟,泛,3719,,Elected,8040,16592
2015,西貢,Q10,彩健,何民傑,獨立候選人,建,2873,,Elected,10415,19908
2015,西貢,Q11,澳唐,呂文光,新民主同盟,泛,1831,,Elected,8977,18262
2015,西貢,Q12,富君,陸平才,,其他,2087,,Elected,9616,19951
2015,西貢,Q13,軍寶,黎銘澤,新民主同盟,泛,784,,Elected,5650,13726
2015,西貢,Q14,南安,周賢明,獨立候選人,其他,3359,,Elected,9535,17506
2015,西貢,Q15,康景,林少忠,民主黨,泛,3274,,Elected,11336,20623
2015,西貢,Q16,翠林,譚領律,新民黨/公民力量,建,3051,,Elected,10709,16311
2015,西貢,Q17,寶林,區能發,新民黨/公民力量,建,2446,,Elected,11013,16722
2015,西貢,Q18,欣英,鍾錦麟,新民主同盟,泛,3283,,Elected,11087,19431
2015,西貢,Q19,運亨,范國威,新民主同盟,泛,3104,,Elected,10138,21169
2015,西貢,Q20,景林,温啟明,民建聯,建,2878,,Elected,11999,17890
2015,西貢,Q21,厚德,凌文海,民建聯,建,2679,,Elected,11240,18253
2015,西貢,Q22,富藍,陳博智,民建聯,建,2207,,Elected,9794,17572
2015,西貢,Q23,德明,温悅昌,新民黨/公民力量,建,,,Uncontested,11782,19323
2015,西貢,Q24,尚德,簡兆祺,工聯會,建,2978,,Elected,12280,18356
2015,西貢,Q25,廣明,莊元苳,民建聯,建,3373,,Elected,11319,18555
2015,西貢,Q26,環保北,方國珊,獨立候選人,其他,2667,,Elected,6088,16675
2015,西貢,Q27,環保南,張美雄,獨立候選人,其他,2188,,Elected,4555,16570
2015,沙田,R01,沙田市中心,衞慶祥,泛民區選聯盟,泛,2759,,Elected,9341,19821
2015,沙田,R02,瀝源,黃宇翰,公民力量/新民黨,建,1799,,Elected,7654,16442
2015,沙田,R03,禾輋邨,余倩雯,民建聯,建,2495,,Elected,11265,18329
2015,沙田,R04,第一城,黃嘉榮,新民黨,建,,,Uncontested,8872,15824
2015,沙田,R05,愉城,梁家輝,新民黨/公民力量,建,,,Uncontested,8343,15363
2015,沙田,R06,王屋,黎梓恩,獨立,泛,2111,,Elected,8138,17586
2015,沙田,R07,沙角,陳兆陽,新民主同盟,泛,2627,,Elected,9933,16543
2015,沙田,R08,博康,趙柱幫,新民主同盟,泛,2859,,Elected,11596,16341
2015,沙田,R09,乙明,丘文俊,新民主同盟,泛,3221,,Elected,8185,20609
2015,沙田,R10,秦豐,陳諾恒,民主黨,泛,3724,,Elected,8822,15274
2015,沙田,R11,新田圍,程張迎,民主黨,泛,2455,,Elected,8715,17028
2015,沙田,R12,翠田,許鋭宇,新民主同盟,泛,2048,,Elected,8597,15432
2015,沙田,R13,顯嘉,林松茵,公民力量/新民黨,建,2473,,Elected,9347,13242
2015,沙田,R14,下城門,唐學良,新民黨/公民力量,建,1209,,Elected,7825,18693
2015,沙田,R15,雲城,何厚祥,新民黨/公民力量,建,1989,,Elected,8852,20693
2015,沙田,R16,徑口,吳錦雄,民主黨,泛,2826,,Elected,11920,20452
2015,沙田,R17,田心,潘國山,新民黨/公民力量,建,,,Uncontested,8485,14986
2015,沙田,R18,翠嘉,李世鴻,新民主同盟,泛,2433,,Elected,9482,16045
2015,沙田,R19,大圍,董健莉,民建聯,建,3649,,Elected,12216,20765
2015,沙田,R20,松田,黃學禮,沙田社區網絡,泛,1631,,Elected,7914,15032
2015,沙田,R21,穗禾,彭長緯,民建聯,建,2160,,Elected,7847,13191
2015,沙田,R22,火炭,龐愛蘭,,建,1905,,Elected,7527,16960
2015,沙田,R23,駿馬,蕭顯航,,其他,1658,,Elected,6169,14491
2015,沙田,R24,頌安,葉榮,工黨,泛,2506,,Elected,10878,20910
2015,沙田,R25,錦濤,陳國強,,其他,2592,,Elected,11954,20813
2015,沙田,R26,馬鞍山市中心,李子榮,,其他,2391,,Elected,9081,18206
2015,沙田,R27,利安,麥潤培,民主動力,泛,3938,,Elected,10072,16354
2015,沙田,R28,富龍,曾素麗,民主黨,泛,3027,,Elected,11455,16979
2015,沙田,R29,烏溪沙,李永成,民主黨,泛,1567,,Elected,5424,16346
2015,沙田,R30,錦英,丁仕元,民主黨,泛,1612,,Elected,10534,17726
2015,沙田,R31,耀安,李世榮,民建聯/新社聯,建,3021,,Elected,13212,19370
2015,沙田,R32,恒安,鄭則文,民主黨,泛,3740,,Elected,15302,21864
2015,沙田,R33,鞍泰,招文亮,民建聯,建,3657,,Elected,11732,21661
2015,沙田,R34,大水坑,容溟舟,,其他,2964,,Elected,10859,17868
2015,沙田,R35,愉欣,姚嘉俊,新民黨/公民力量,建,,,Uncontested,9486,18197
2015,沙田,R36,碧湖,黄冰芬,民建聯,建,2352,,Elected,8332,16660
2015,沙田,R37,廣康,王虎生,民建聯,建,2034,,Elected,10162,18016
2015,沙田,R38,廣源,陳敏娟,新民黨/公民力量,建,2525,,Elected,8983,13883
2015,葵青,S01,葵興,梁志成,街坊工友服務處,泛,2931,,Elected,9687,17975
2015,葵青,S02,葵盛東邨,周偉雄,街坊工友服務處,泛,3212,,Elected,10790,18253
2015,葵青,S03,上大窩口,許祺祥,民主黨,泛,2217,,Elected,7154,12957
2015,葵青,S04,下大窩口,黃炳權,民主黨,泛,3098,,Elected,8320,13301
2015,葵青,S05,葵涌邨北,梁錦威,街坊工友服務處,泛,2195,,Elected,8327,19197
2015,葵青,S06,葵涌邨南,黃潤達,街坊工友服務處,泛,2320,,Elected,9353,20793
2015,葵青,S07,石蔭,李世隆,民建聯,建,2907,,Elected,11691,21347
2015,葵青,S08,安蔭,梁子穎,工聯會,建,2714,,Elected,9311,16044
2015,葵青,S09,石籬南,吳家超,新民黨,建,3141,,Elected,11151,19630
2015,葵青,S10,石籬北,林紹輝,民主黨,泛,2981,,Elected,9442,21330
2015,葵青,S11,大白田,郭芙蓉,民建聯,建,2884,,Elected,9459,21829
2015,葵青,S12,葵芳,梁耀忠,街坊工友服務處,泛,3301,,Elected,10404,17652
2015,葵青,S13,華麗,黃耀聰,經民聯,建,2130,,Elected,9033,16655
2015,葵青,S14,荔華,朱麗玲,民建聯,建,,,Uncontested,7734,14771
2015,葵青,S15,祖堯,鮑銘康,民建聯,建,2986,,Elected,8362,15988
2015,葵青,S16,興芳,吳劍昇,民主黨,泛,2701,,Elected,9673,20293
2015,葵青,S17,荔景,周奕希,獨立候選人,其他,,,Uncontested,8131,14095
2015,葵青,S18,葵盛西邨,劉美璐,工聯會,建,3157,,Elected,10544,18254
2015,葵青,S19,安灝,譚惠珍,經民聯,建,3021,,Elected,11981,20850
2015,葵青,S20,偉盈,麥美娟,工聯會,建,,,Uncontested,9978,19576
2015,葵青,S21,青衣邨,陳笑文,獨立候選人,其他,2419,,Elected,9378,17201
2015,葵青,S22,翠怡,張慧晶,,建,3467,,Elected,9698,19924
2015,葵青,S23,長青,李志強,經民聯,建,3223,,Elected,10541,18733
2015,葵青,S24,長康,徐曉杰,新民黨,建,,,Uncontested,9057,15560
2015,葵青,S25,盛康,梁偉文,民建聯,建,2345,,Elected,9822,15138
2015,葵青,S26,青衣南,潘志成,民建聯,建,3214,,Elected,9377,19744
2015,葵青,S27,長亨,盧婉婷,民建聯,建,2814,,Elected,8842,13616
2015,葵青,S28,青發,林翠玲,獨立人士,其他,2648,,Elected,11821,18267
2015,葵青,S29,長安,羅競成,民建聯,建,2359,,Elected,9794,13832
2015,離島,T01,大嶼山,余漢坤,,建,1895,,Elected,7034,19207
2015,離島,T02,逸東邨北,鄧家彪,工聯會,建,3061,,Elected,8651,18959
2015,離島,T03,逸東邨南,郭平,民主黨,泛,2469,,Elected,10917,20124
2015,離島,T04,東涌北,傅曉琳,新民黨,建,1929,,Elected,7494,22450
2015,離島,T05,東涌南,周浩鼎,民建聯,建,2161,,Elected,10484,18489
2015,離島,T06,愉景灣,容詠嫦,公民黨,泛,1176,,Elected,4394,13390
2015,離島,T07,坪洲及喜靈洲,曾秀好,,建,,,Uncontested,3772,7376
2015,離島,T08,南丫及蒲台,余麗芬,民建聯,建,,,Uncontested,2404,6183
2015,離島,T09,長洲南,鄺官穩,經民聯,建,1487,,Elected,6189,11108
2015,離島,T10,長洲北,李桂珍,民建聯,建,1681,,Elected,5714,11082
